TransactionAmount,TransactionDate,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionType_Debit,Location_Atlanta,Location_Austin,Location_Baltimore,Location_Boston,Location_Charlotte,Location_Chicago,Location_Colorado Springs,Location_Columbus,Location_Dallas,Location_Denver,Location_Detroit,Location_El Paso,Location_Fort Worth,Location_Fresno,Location_Houston,Location_Indianapolis,Location_Jacksonville,Location_Kansas City,Location_Las Vegas,Location_Los Angeles,Location_Louisville,Location_Memphis,Location_Mesa,Location_Miami,Location_Milwaukee,Location_Nashville,Location_New York,Location_Oklahoma City,Location_Omaha,Location_Philadelphia,Location_Phoenix,Location_Portland,Location_Raleigh,Location_Sacramento,Location_San Antonio,Location_San Diego,Location_San Francisco,Location_San Jose,Location_Seattle,Location_Tucson,Location_Virginia Beach,Location_Washington,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Channel_Branch,Channel_Online,CustomerAge_bin,TransactionAmount_bin,CustomerAge_bin_encoded,TransactionAmount_bin_encoded,Cluster
-0.4557808048474897,2023-12-13 16:01:38,-1.0473608942804593,-0.6340286866748056,-0.2046294076264745,-0.924809806103884,2024-11-04 08:10:33,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,1,1,4
0.7275967839990216,2023-10-09 16:29:40,-1.439873585803431,-0.2058521409697771,-0.2046294076264745,-1.11150028434175,2024-11-04 08:11:35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,Kecil,1,0,0
1.1268819019016505,2023-11-27 16:45:57,-1.0473608942804593,0.2651420593057541,-0.2046294076264745,-1.2439518119770343,2024-11-04 08:07:24,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,Kecil,1,0,0
-0.9434384732751137,2023-03-27 16:45:18,-0.2062622695883771,0.7932264656752891,-0.2046294076264745,-0.9695034403926416,2024-11-04 08:06:31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,,,1,1,4
0.4370146949373618,2023-02-13 16:59:39,1.3637884965035096,0.022508683406238,-0.2046294076264745,-0.309426855675022,2024-11-04 08:07:07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Muda,Kecil,0,0,1
-0.7263746795378879,2023-06-07 16:45:34,1.251642013211232,0.3650499199702607,-0.2046294076264745,2.5124355049967737,2024-11-04 08:06:45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Muda,,0,1,2
-0.4386333812173494,2023-09-07 16:51:27,-0.9352144109881816,0.3222322653997578,-0.2046294076264745,-1.0763006474619026,2024-11-04 08:08:58,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,,,1,1,4
-0.660660002152919,2023-03-29 17:47:16,0.971275804980538,-0.4199404138222913,-0.2046294076264745,-0.1631063939869911,2024-11-04 08:10:42,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Muda,,0,1,3
0.0660348052625293,2023-08-04 17:53:40,-1.1034341359265982,-0.5198482744867979,-0.2046294076264745,-0.9723413758343322,2024-11-04 08:09:15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,Kecil,1,0,0
-0.8115641753770483,2023-12-14 17:52:37,0.6909095967498439,-0.9622973717153274,-0.2046294076264745,-0.4050365414732425,2024-11-04 08:09:57,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Muda,,0,1,3
-0.0174433708530639,2023-03-03 17:37:41,1.307715254857371,-0.8338444080038188,-0.2046294076264745,-0.1218998792870736,2024-11-04 08:07:49,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Muda,,0,1,3
0.3041478315996277,2023-06-09 16:18:15,0.1862504219345945,-1.3048386082793502,-0.2046294076264745,0.1327034717674505,2024-11-04 08:07:09,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Muda,Kecil,0,0,1
-0.6351955646662435,2023-10-02 16:35:22,-1.2155806192188758,-0.9765699232388284,-0.2046294076264745,-1.0733703379913686,2024-11-04 08:11:37,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,1,1,4
0.1779208887893332,2023-11-07 16:48:23,0.1862504219345945,1.5211265933738374,-0.2046294076264745,0.3946890472937141,2024-11-04 08:08:09,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,Muda,Kecil,0,0,5
1.0396045959997386,2023-05-30 17:43:25,0.6348363551037051,-0.2201246924932781,-0.2046294076264745,0.8582706769898336,2024-11-04 08:08:01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Muda,Kecil,0,0,1
-0.9990221378965664,2023-11-02 16:01:40,0.2983969052268722,0.0653263379767408,-0.2046294076264745,2.277194776765936,2024-11-04 08:11:32,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Muda,,0,1,2
-0.3296907676150805,2023-03-29 17:00:31,-0.1501890279422383,0.9502245324337996,-0.2046294076264745,-0.6487654165766956,2024-11-04 08:11:41,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,,,1,1,5
0.0026132963071401,2023-04-25 16:11:24,0.6348363551037051,1.5068540418503364,-0.2046294076264745,-0.5385118812615421,2024-11-04 08:10:12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Muda,Kecil,0,0,5
0.764629742817009,2023-04-18 18:40:47,-1.1034341359265982,0.1224165440707446,-0.2046294076264745,-0.8113565370674028,2024-11-04 08:12:10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,Kecil,1,0,0
-0.6173636131466764,2023-02-09 16:34:53,0.8591293216882603,-1.4761092265613611,-0.2046294076264745,-0.3714637138791383,2024-11-04 08:07:11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,Muda,,0,1,3
-0.3714811952645842,2023-11-13 16:42:28,-0.7109214444036265,-0.234397244016779,-0.2046294076264745,-1.0613848077489303,2024-11-04 08:08:42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,1,1,4
-0.5616772693418094,2023-07-18 16:12:00,-0.0380425446499606,1.4354912842328318,-0.2046294076264745,-0.3251458362498831,2024-11-04 08:10:18,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,1,1,5
-0.528614572282497,2023-01-13 17:00:16,-0.54270171946521,0.2223244047352512,-0.2046294076264745,0.3236636828940806,2024-11-04 08:09:26,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,,1,1,4
-0.9339919884010244,2023-07-04 18:20:33,0.971275804980538,-0.9194797171448243,-0.2046294076264745,0.1931058228500869,2024-11-04 08:12:15,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Muda,,0,1,3
-0.21814694803299,2023-10-20 16:54:28,-1.0473608942804593,2.291844375642889,-0.2046294076264745,0.3654372714932871,2024-11-04 08:08:45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,,1,1,5
-0.2243076990378308,2023-12-28 17:31:03,-0.4305552361729324,-0.9765699232388284,-0.2046294076264745,0.4045037878583311,2024-11-04 08:09:17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,1,1,2
-0.2953616939603284,2023-06-12 17:53:52,-1.2716538608650143,-0.0916717287817695,-0.2046294076264745,-1.1493556745508464,2024-11-04 08:08:22,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,,1,1,4
-0.7054965789103718,2023-03-13 16:32:12,-0.0380425446499606,-0.7196639958158112,-0.2046294076264745,2.4537138480500387,2024-11-04 08:11:36,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,1,1,2
-0.6070614684108036,2023-12-18 18:46:27,-1.439873585803431,-0.6054835836278036,-0.2046294076264745,-0.962498409872013,2024-11-04 08:06:50,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,1,1,4
-0.4223758438434638,2023-07-17 18:54:31,0.2983969052268722,-0.7482090988628132,-0.2046294076264745,1.3894341725659216,2024-11-04 08:10:29,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,Muda,,0,1,2
-0.389997674673578,2023-06-19 18:22:10,-0.3744819945267935,-0.24866979554028,-0.2046294076264745,-1.1703066174815908,2024-11-04 08:09:51,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,1,1,4
